time,id,source,dest
267,400,37,47
267,401,8,42
267,402,39,12
269,403,40,34
269,404,3,17
269,405,2,12
271,406,5,18
271,407,19,16
271,408,28,37
273,409,15,18
273,410,21,16
273,411,9,16
275,412,38,36
275,413,21,35
275,414,17,32
277,415,5,42
277,416,26,44
277,417,43,41
279,418,7,43
279,419,16,1
279,420,47,35
281,421,28,39
281,422,48,38
281,423,20,2
283,424,24,9
283,425,41,18
283,426,7,1
285,427,33,45
285,428,49,11
285,429,18,38
287,430,26,8
287,431,45,31
287,432,36,44
289,433,47,34
289,434,36,37
289,435,25,39
291,436,39,29
291,437,34,6
291,438,49,28
293,439,44,18
293,440,23,2
293,441,11,14
295,442,18,13
295,443,24,22
295,444,10,45
297,445,30,20
297,446,15,16
297,447,47,20
299,448,19,18
299,449,25,27
299,450,40,33
301,451,8,7
301,452,14,34
301,453,27,42
303,454,16,38
303,455,22,48
303,456,1,25
305,457,43,2
305,458,31,40
305,459,39,48
307,460,31,50
307,461,39,27
307,462,8,13
309,463,25,5
309,464,7,21
309,465,10,46
311,466,3,33
311,467,12,34
311,468,27,16
313,469,16,44
313,470,25,26
313,471,41,2
315,472,8,32
315,473,2,50
315,474,43,29
317,475,37,25
317,476,17,12
317,477,3,9
319,478,20,36
319,479,8,34
319,480,35,2
321,481,6,15
321,482,27,48
321,483,41,8
323,484,45,3
323,485,40,27
323,486,3,17
325,487,39,12
325,488,49,3
325,489,40,29
327,490,35,6
327,491,34,16
327,492,20,45
329,493,41,20
329,494,9,22
329,495,17,5
331,496,4,48
331,497,39,17
331,498,1,31
333,499,47,45
333,500,14,22
333,501,6,18
335,502,21,30
335,503,37,36
335,504,30,26
337,505,24,20
337,506,30,2
337,507,32,1
339,508,41,6
339,509,9,10
339,510,50,8
341,511,10,31
341,512,50,18
341,513,34,1
343,514,10,14
343,515,20,10
343,516,42,28
345,517,35,27
345,518,1,19
345,519,35,16
347,520,38,12
347,521,5,31
347,522,37,7
349,523,38,6
349,524,41,32
349,525,2,7
351,526,26,10
351,527,43,44
351,528,29,20
353,529,27,19
353,530,8,34
353,531,32,14
355,532,43,5
355,533,33,37
355,534,48,6
357,535,22,5
357,536,14,27
357,537,37,31
359,538,24,17
359,539,41,32
359,540,20,7
361,541,39,34
361,542,41,4
361,543,9,11
363,544,20,9
363,545,35,42
363,546,20,1
365,547,38,8
365,548,7,43
365,549,42,28
367,550,40,7
367,551,37,47
367,552,26,24
369,553,47,34
369,554,28,17
369,555,28,11
371,556,38,20
371,557,11,41
371,558,30,7
373,559,29,39
373,560,19,5
373,561,3,6
375,562,50,38
375,563,33,3
375,564,36,34
377,565,36,48
377,566,29,45
377,567,2,45
379,568,43,17
379,569,26,46
379,570,48,16
381,571,37,45
381,572,8,35
381,573,4,44
383,574,27,14
383,575,30,50
383,576,44,33
385,577,2,43
385,578,15,29
385,579,11,11
387,580,33,48
387,581,18,48
387,582,13,26
389,583,18,29
389,584,21,11
389,585,23,31
391,586,49,13
391,587,12,17
391,588,43,17
393,589,9,33
393,590,10,25
393,591,17,6
395,592,16,7
395,593,48,33
395,594,15,11
397,595,29,43
397,596,40,1
397,597,47,20
399,598,24,4
399,599,48,28
399,600,45,8
401,601,20,21
401,602,50,4
401,603,38,47
403,604,9,45
403,605,24,45
403,606,16,49
405,607,24,10
405,608,40,38
405,609,8,18
407,610,50,19
407,611,11,44
407,612,48,23
409,613,10,13
409,614,38,30
409,615,21,21
411,616,12,40
411,617,7,40
411,618,23,15
413,619,35,23
413,620,14,25
413,621,44,23
415,622,48,34
415,623,12,49
415,624,9,10
417,625,49,39
417,626,6,32
417,627,4,49
419,628,50,45
419,629,37,46
419,630,27,9
421,631,14,5
421,632,3,42
421,633,40,23
423,634,20,1
423,635,42,31
423,636,41,17
425,637,26,17
425,638,3,23
425,639,40,50
427,640,30,44
427,641,7,29
427,642,11,48
429,643,49,8
429,644,24,47
429,645,8,18
431,646,34,48
431,647,25,31
431,648,28,39
433,649,4,9
433,650,7,49
433,651,43,11
435,652,42,34
435,653,17,11
435,654,11,25
437,655,42,46
437,656,2,47
437,657,34,8
439,658,28,18
439,659,19,3
439,660,41,23
441,661,15,10
441,662,12,23
441,663,33,31
443,664,14,26
443,665,21,50
443,666,18,4
445,667,47,33
445,668,40,48
445,669,26,17
447,670,46,30
447,671,11,21
447,672,26,46
449,673,28,37
449,674,22,5
449,675,23,28
451,676,50,19
451,677,4,2
451,678,38,29
453,679,2,8
453,680,19,25
453,681,8,33
455,682,50,28
455,683,21,17
455,684,35,14
457,685,16,19
457,686,39,11
457,687,29,43
459,688,45,26
459,689,29,45
459,690,23,46
461,691,9,50
461,692,29,5
461,693,10,27
463,694,38,16
463,695,41,12
463,696,16,43
465,697,46,9
465,698,28,31
465,699,34,14
467,700,13,2
467,701,3,22
467,702,26,38
469,703,7,3
469,704,44,50
469,705,23,25
471,706,39,31
471,707,12,22
471,708,7,29
473,709,13,39
473,710,17,44
473,711,32,22
475,712,31,31
475,713,46,39
475,714,7,4
477,715,4,14
477,716,2,23
477,717,9,47
479,718,8,20
479,719,4,34
479,720,42,46
481,721,14,28
481,722,35,21
481,723,9,5
483,724,16,4
483,725,50,19
483,726,7,5
485,727,30,49
485,728,26,7
485,729,14,4
487,730,7,6
487,731,8,44
487,732,44,28
489,733,41,8
489,734,35,28
489,735,42,6
491,736,41,21
491,737,41,29
491,738,20,12
493,739,46,20
493,740,14,18
493,741,21,18
495,742,16,35
495,743,25,14
495,744,11,30
497,745,39,14
497,746,16,30
497,747,2,6
499,748,21,28
499,749,34,18
499,750,14,23
501,751,45,6
501,752,14,41
501,753,26,13
503,754,25,17
503,755,42,22
503,756,15,39
505,757,46,28
505,758,20,17
505,759,15,45
507,760,30,48
507,761,36,12
507,762,13,11
509,763,3,47
509,764,41,11
509,765,44,2
511,766,39,49
511,767,37,46
511,768,4,15
513,769,47,41
513,770,20,15
513,771,33,50
515,772,1,46
515,773,7,40
515,774,43,34
517,775,34,41
517,776,17,47
517,777,35,30
519,778,7,50
519,779,45,38
519,780,32,8
521,781,20,22
521,782,42,29
521,783,39,20
523,784,37,1
523,785,50,12
523,786,8,7
525,787,7,16
525,788,11,42
525,789,25,33
527,790,33,6
527,791,43,9
527,792,37,23
529,793,47,25
529,794,40,36
529,795,35,32
531,796,8,32
531,797,47,2
531,798,19,15
533,799,50,35
533,800,44,7
533,801,1,34
535,802,14,25
535,803,1,15
535,804,18,44
537,805,4,48
537,806,6,8
537,807,18,39
539,808,5,48
539,809,13,37
539,810,24,45
541,811,20,29
541,812,40,27
541,813,7,43
543,814,24,40
543,815,43,39
543,816,21,1
545,817,49,12
545,818,26,9
545,819,1,14
547,820,30,23
547,821,29,47
547,822,27,26
549,823,40,40
549,824,15,8
549,825,9,43
551,826,16,23
551,827,46,46
551,828,36,45
553,829,29,13
553,830,37,36
553,831,41,11
555,832,40,28
555,833,7,38
555,834,33,34
557,835,28,35
557,836,43,35
557,837,18,48
559,838,42,13
559,839,13,15
559,840,37,18
561,841,1,35
561,842,29,34
561,843,8,45
563,844,18,38
563,845,49,10
563,846,9,3
565,847,15,45
565,848,10,15
565,849,43,32
567,850,35,47
567,851,13,9
567,852,32,36
569,853,21,38
569,854,17,45
569,855,29,5
571,856,2,2
571,857,43,22
571,858,30,5
573,859,4,11
573,860,1,15
573,861,22,5
575,862,10,26
575,863,19,31
575,864,1,12
577,865,36,27
577,866,4,40
577,867,12,34
579,868,30,33
579,869,27,38
579,870,33,25
581,871,30,21
581,872,9,4
581,873,25,46
583,874,17,18
583,875,37,14
583,876,13,40
585,877,11,7
585,878,38,42
585,879,46,20
587,880,44,19
587,881,5,12
587,882,15,15
589,883,39,23
589,884,26,18
589,885,36,6
591,886,12,4
591,887,28,37
591,888,44,2
593,889,7,10
593,890,3,35
593,891,15,22
595,892,14,3
595,893,14,25
595,894,48,47
597,895,18,36
597,896,42,43
597,897,10,34
599,898,2,44
599,899,2,40
599,900,24,19
601,901,32,25
601,902,23,11
601,903,9,15
603,904,39,19
603,905,21,24
603,906,45,17
605,907,11,9
605,908,7,35
605,909,45,16
607,910,10,3
607,911,31,30
607,912,7,6
609,913,6,6
609,914,40,4
609,915,8,45
611,916,18,30
611,917,40,37
611,918,47,31
613,919,7,12
613,920,7,13
613,921,24,50
615,922,31,7
615,923,42,45
615,924,8,30
617,925,31,35
617,926,12,33
617,927,41,35
619,928,31,12
619,929,20,17
619,930,38,25
621,931,35,20
621,932,24,20
621,933,20,42
623,934,45,50
623,935,10,10
623,936,39,10
625,937,9,41
625,938,30,7
625,939,31,39
627,940,24,49
627,941,40,38
627,942,41,44
629,943,39,46
629,944,26,17
629,945,16,44
631,946,10,23
631,947,6,31
631,948,25,19
633,949,42,30
633,950,2,44
633,951,27,32
635,952,33,50
635,953,17,43
635,954,35,27
637,955,33,33
637,956,18,44
637,957,21,13
639,958,49,27
639,959,1,24
639,960,17,50
641,961,46,34
641,962,21,38
641,963,38,22
643,964,36,1
643,965,42,42
643,966,2,49
645,967,5,22
645,968,1,7
645,969,3,33
647,970,16,15
647,971,16,22
647,972,28,31
649,973,6,46
649,974,7,1
649,975,28,9
651,976,21,29
651,977,20,12
651,978,18,12
653,979,38,24
653,980,3,47
653,981,39,1
655,982,49,49
655,983,10,6
655,984,37,11
657,985,11,44
657,986,40,18
657,987,14,12
659,988,10,18
659,989,9,26
659,990,5,42
661,991,11,19
661,992,19,50
661,993,39,21
663,994,32,12
663,995,27,31
663,996,15,18
665,997,31,24
665,998,11,43
665,999,14,48
667,1000,38,36
